0;1;id;acesso
0.6235031;0.37649694;128143;0
0.80499005;0.19500996;128161;0
0.7343389;0.26566115;128179;0
0.88368493;0.116315074;128187;0
0.54214156;0.4578584;128230;0
0.75890505;0.24109496;128234;0
0.7179282;0.28207183;128248;0
0.8364838;0.16351622;128255;0
0.9263829;0.07361708;128258;0
0.8923379;0.10766211;128260;0
0.113122225;0.8868778;128261;0
0.27322918;0.7267708;128274;1
0.7760968;0.22390318;128285;0
0.7502699;0.24973011;128292;0
0.84161824;0.15838178;128305;0
0.9573361;0.042663846;128307;0
0.27101946;0.72898054;128308;0
0.72693765;0.27306232;128317;0
0.7470254;0.2529746;128323;0
0.7312887;0.26871133;128339;0
0.47863698;0.521363;128343;0
0.59845257;0.4015474;128354;0
0.83584034;0.16415966;128358;0
0.8429848;0.1570152;128363;0
0.791639;0.20836106;128364;0
0.66002464;0.33997533;128379;0
0.92474556;0.07525445;128385;0
0.9166235;0.08337652;128403;0
0.92561257;0.0743874;128420;0
0.9036764;0.09632359;128421;0
0.64075893;0.35924107;128428;1
0.7160357;0.28396428;128429;0
0.8002774;0.19972257;128435;0
0.61331445;0.38668555;128438;0
0.51560223;0.48439774;128453;0
0.48935056;0.51064944;128469;0
0.26353347;0.7364665;128473;0
0.7540848;0.24591519;128481;1
0.6931434;0.30685657;128490;0
0.9217211;0.07827889;128492;0
0.8133354;0.18666457;128493;0
0.44532996;0.55467004;128520;0
0.9963419;0.0036581447;128540;0
0.78524244;0.21475758;128549;0
0.84816945;0.15183058;128551;0
0.8663588;0.1336412;128567;0
0.39111203;0.608888;128582;0
0.59181994;0.40818006;128599;0
0.8812032;0.11879684;128613;0
0.6378926;0.36210737;128620;0
0.7251407;0.2748593;128622;0
0.7790065;0.22099349;128625;0
0.93474305;0.06525697;128633;0
0.81229573;0.18770427;128634;0
0.97984487;0.02015513;128638;0
0.85692525;0.14307475;128641;0
0.8219897;0.1780103;128646;0
0.7479799;0.25202012;128651;0
0.84426844;0.15573159;128660;1
0.9901465;0.009853475;128662;0
0.9401574;0.059842564;128673;0
0.75262636;0.24737363;128729;0
0.95176965;0.048230357;128736;0
0.9101756;0.0898244;128741;0
0.86835927;0.13164073;128748;0
0.7699793;0.23002072;128750;0
0.6588416;0.34115836;128775;0
0.5742935;0.42570654;128788;0
0.5910914;0.4089086;128796;0
0.63568497;0.36431503;128809;0
0.8002197;0.1997803;128814;0
0.90591896;0.09408106;128833;0
0.72803986;0.27196014;128846;0
0.8895304;0.11046961;128854;0
0.56769764;0.4323024;128859;0
0.96008563;0.039914355;128862;0
0.91838586;0.08161413;128864;0
0.79739094;0.20260909;128883;0
0.89235544;0.10764458;128895;0
0.84250677;0.15749325;128899;0
0.68529737;0.31470266;128900;0
0.91537356;0.084626436;128910;0
0.27250105;0.72749895;128914;0
0.15084618;0.8491538;128927;1
0.83767533;0.16232467;128932;0
0.61713076;0.3828692;128938;0
0.1186977;0.8813023;128952;0
0.7131318;0.28686824;128961;0
0.6500326;0.34996742;128962;0
0.67314374;0.3268563;128989;0
0.8883873;0.11161267;128994;0
0.68576455;0.31423542;129006;0
0.5597218;0.4402782;129011;0
0.3063339;0.6936661;129015;0
0.5848178;0.41518217;129021;0
0.7126522;0.28734782;129022;0
0.8250574;0.17494264;129030;0
0.8674894;0.1325106;129037;0
0.9336517;0.066348314;129048;0
0.66537654;0.33462343;129054;0
0.7063199;0.29368004;129075;0
0.71444845;0.28555158;129080;0
0.42134798;0.578652;129092;0
0.82783985;0.17216016;129111;0
0.73112077;0.26887923;129116;0
0.6578314;0.34216863;129129;0
0.726094;0.27390596;129164;0
0.62331915;0.37668088;129169;0
0.74040437;0.25959563;129174;0
0.44576073;0.5542393;129176;0
0.8076402;0.19235983;129196;0
0.70209706;0.29790297;129206;0
0.92509454;0.074905455;129210;0
0.72274953;0.27725047;129218;0
0.62704295;0.37295705;129221;0
0.7845164;0.2154836;129244;0
0.72333705;0.27666292;129245;0
0.83911484;0.16088516;129252;0
0.9455156;0.05448443;129268;0
0.8077806;0.19221938;129283;0
0.618315;0.38168502;129314;0
0.859221;0.14077905;129317;0
0.8752985;0.1247015;129319;0
0.7702402;0.22975981;129330;0
0.6189238;0.38107622;129333;0
0.66549563;0.33450434;129343;0
0.995203;0.0047970084;129345;0
0.71283954;0.28716046;129350;0
0.7511492;0.24885085;129362;0
0.8947336;0.10526639;129376;0
0.62600327;0.37399676;129386;0
0.6636629;0.33633712;129395;0
0.2905016;0.7094984;129416;0
0.9080502;0.0919498;129420;0
0.6908401;0.30915985;129424;0
0.621539;0.37846103;129428;0
0.8134454;0.18655461;129432;0
0.543028;0.45697197;129435;0
0.8971694;0.102830596;129438;0
0.98559403;0.014405959;129444;0
0.40095472;0.5990453;129476;0
0.78006124;0.21993874;129497;0
0.095543385;0.9044566;129498;0
0.6362748;0.36372516;129508;0
0.7889528;0.2110472;129514;0
0.39603567;0.6039643;129521;0
0.9003418;0.099658184;129527;0
0.64921355;0.35078642;129532;0
0.51064533;0.48935467;129550;0
0.5081222;0.4918778;129551;0
0.74285495;0.25714508;129566;0
0.74682283;0.25317714;129580;0
0.7160022;0.28399774;129597;0
0.7438211;0.25617892;129608;0
0.67201173;0.3279883;129623;0
0.7032978;0.2967022;129633;0
0.8764238;0.12357624;129684;0
0.73302704;0.26697296;129723;0
0.6632853;0.33671468;129738;0
0.6027727;0.3972273;129758;0
0.78142416;0.21857585;129760;0
0.8250789;0.1749211;129771;0
0.8370717;0.16292828;129772;0
0.7360273;0.2639727;129778;0
0.57522327;0.42477673;129784;1
0.92622447;0.07377552;129802;0
0.79895085;0.20104913;129806;0
0.7585004;0.24149959;129808;0
0.42121053;0.5787895;129812;1
0.74167895;0.25832108;129822;0
0.7939521;0.20604786;129835;0
0.82198644;0.1780136;129847;0
0.9024545;0.097545475;129854;0
0.7422929;0.25770712;129863;0
0.7604912;0.23950881;129864;0
0.8604002;0.13959977;129867;0
0.77794003;0.22205998;129880;0
0.83227515;0.16772485;129887;0
0.51241904;0.48758096;129891;0
0.2524367;0.7475633;129892;0
0.6905763;0.30942369;129900;0
0.9160641;0.083935894;129904;0
0.9146664;0.085333616;129909;0
0.82722956;0.17277044;129912;0
0.94479614;0.055203848;129920;0
0.75382715;0.24617286;129922;0
0.68897665;0.31102335;129927;0
0.6590762;0.34092382;129937;0
0.7060763;0.29392368;129940;0
0.88489425;0.11510572;129970;0
0.7756986;0.22430141;129976;0
0.70379984;0.29620013;129989;0
0.72526467;0.27473533;129997;0
0.8383083;0.16169174;129998;0
0.7395412;0.26045886;130001;0
0.5442983;0.45570174;130036;0
0.103536785;0.8964632;130048;0
0.82692283;0.17307717;130049;0
0.87092614;0.12907384;130053;0
0.62907374;0.37092626;130059;0
0.8179352;0.1820648;130061;0
0.6941154;0.30588463;130068;0
0.87960917;0.12039083;130069;0
0.89463425;0.10536576;130089;0
0.36428082;0.6357192;130093;0
0.58891106;0.4110889;130103;0
0.5100912;0.48990878;130127;0
0.64512646;0.3548735;130133;0
0.42278624;0.57721376;130154;0
0.9330572;0.066942796;130171;0
0.9245814;0.07541861;130173;0
0.87873197;0.12126803;130177;0
0.58706653;0.41293344;130184;0
0.7334329;0.2665671;130214;0
0.6732992;0.32670084;130224;0
0.56034017;0.43965986;130239;0
0.7347381;0.2652619;130241;0
0.6182623;0.3817377;130255;0
0.85720813;0.14279188;130257;0
0.45301408;0.5469859;130267;0
0.9145187;0.085481286;130270;0
0.87016654;0.12983343;130284;0
0.9972519;0.0027480496;130299;0
0.6345166;0.36548343;130305;0
0.48789144;0.51210856;130318;0
0.12632;0.87368;130335;1
0.993574;0.0064259497;130340;0
0.41843545;0.58156455;130341;0
0.5993118;0.4006882;130360;0
0.925888;0.07411198;130362;0
0.6414038;0.3585962;130388;0
0.908296;0.091704;130399;0
0.6975117;0.3024883;130402;0
0.9090129;0.09098711;130404;0
0.12114614;0.87885386;130424;1
0.92519903;0.07480096;130428;0
0.9307346;0.06926543;130457;0
0.8044592;0.19554076;130495;0
0.7283753;0.27162465;130501;0
0.9534284;0.04657162;130508;0
0.7358895;0.2641105;130517;0
0.6409128;0.35908723;130528;0
0.8566871;0.14331289;130529;0
0.67432874;0.32567126;130552;0
0.77432907;0.22567095;130580;0
0.9425857;0.057414316;130606;0
0.8153931;0.18460694;130611;0
0.64139867;0.35860133;130621;0
0.5725097;0.4274903;130623;0
0.62348187;0.3765181;130649;1
0.11309427;0.8869057;130651;1
0.79100335;0.20899662;130676;0
0.67888343;0.32111657;130682;0
0.9975566;0.0024433637;130683;0
0.9532042;0.046795778;130689;0
0.50947046;0.4905295;130691;0
0.582665;0.41733497;130695;0
0.9628965;0.03710346;130710;0
0.07425147;0.9257485;130716;0
0.55828136;0.44171864;130722;0
0.8087077;0.1912923;130743;0
0.79105586;0.20894413;130753;0
0.68510467;0.31489533;130769;0
0.78292006;0.21707994;130775;0
0.5791902;0.4208098;130799;0
0.828601;0.17139897;130805;0
0.77103364;0.22896633;130810;0
0.64103234;0.35896763;130837;0
0.76189756;0.23810244;130839;0
0.99253917;0.0074608624;130843;0
0.58994883;0.41005117;130848;0
0.1863038;0.8136962;130851;0
0.5864631;0.4135369;130856;0
0.7261746;0.27382544;130857;0
0.7167569;0.28324312;130861;0
0.82470244;0.17529754;130872;1
0.8840916;0.1159084;130876;0
0.80141914;0.19858088;130877;0
0.5465367;0.4534633;130897;0
0.8766161;0.12338389;130906;0
0.62402713;0.37597284;130907;0
0.9732891;0.026710933;130910;0
0.8076199;0.19238004;130917;0
0.64169556;0.35830444;130918;0
0.22188097;0.778119;130920;0
0.74007785;0.25992218;130928;0
0.44057298;0.559427;130935;0
0.5868871;0.4131129;130936;0
0.7539927;0.24600734;130937;0
0.7957765;0.20422351;130961;0
0.71951354;0.28048643;130971;0
0.5278015;0.4721985;130975;0
0.9444788;0.05552118;130985;0
0.8750112;0.12498878;131005;0
0.82176507;0.17823496;131007;0
0.9527298;0.04727021;131020;0
0.61166203;0.388338;131026;0
0.8179953;0.18200472;131028;0
0.90297544;0.09702454;131032;0
0.66496825;0.33503175;131034;0
0.4632895;0.5367105;131036;0
0.09454578;0.9054542;131057;0
0.59046435;0.40953568;131059;0
0.9940326;0.00596735;131071;0
0.40418875;0.59581125;131080;0
0.84608305;0.15391698;131097;0
0.5620544;0.43794563;131101;0
0.8068088;0.19319117;131102;0
0.69004136;0.30995864;131107;0
0.40313274;0.59686726;131138;0
0.6123688;0.38763115;131141;0
0.3630451;0.6369549;131142;0
0.8822819;0.1177181;131158;0
0.75754297;0.24245703;131162;0
0.72185636;0.2781436;131166;0
0.86469525;0.13530475;131176;0
0.9304612;0.06953878;131186;0
0.7107556;0.28924444;131195;0
0.78664654;0.21335347;131204;0
0.489758;0.510242;131209;0
0.7191459;0.2808541;131240;0
0.68113184;0.3188682;131244;0
0.58542407;0.41457593;131247;0
0.57916045;0.42083958;131248;0
0.25797546;0.74202454;131250;1
0.8916641;0.1083359;131252;0
0.9699585;0.030041488;131255;0
0.7109922;0.28900775;131272;0
0.51108515;0.48891482;131277;0
0.4994874;0.5005126;131288;0
0.8595466;0.14045338;131307;0
0.66927207;0.33072793;131315;0
0.56117487;0.43882516;131317;0
0.59706014;0.40293986;131321;0
0.30373573;0.69626427;131325;0
0.19835109;0.8016489;131331;0
0.64023715;0.35976285;131337;0
0.9501426;0.04985739;131340;0
0.9738768;0.026123222;131351;0
0.7607578;0.23924218;131358;0
0.90730417;0.0926958;131366;0
0.7271205;0.27287948;131370;0
0.6618131;0.33818692;131378;0
0.51148623;0.48851377;131383;0
0.61040926;0.38959077;131392;0
0.5151111;0.48488894;131398;0
0.3231163;0.6768837;131406;0
0.5296416;0.47035837;131411;0
0.53171825;0.46828175;131414;0
0.7027494;0.29725063;131424;0
0.51448756;0.48551244;131435;0
0.6986859;0.30131415;131441;0
0.96959955;0.030400429;131452;0
0.6973996;0.30260035;131454;0
0.6545167;0.3454833;131455;0
0.3995384;0.6004616;131456;0
0.62339824;0.37660176;131475;0
0.67986065;0.32013935;131484;0
0.5622406;0.4377594;131498;0
0.69616055;0.30383942;131525;0
0.87416947;0.12583056;131533;0
0.8085654;0.1914346;131534;0
0.42795104;0.57204896;131543;1
0.8056294;0.19437063;131568;0
0.8296117;0.1703883;131569;0
0.7675911;0.23240885;131581;0
0.5298028;0.47019723;131592;0
0.96295613;0.03704386;131603;0
0.6532968;0.34670317;131608;0
0.53430575;0.46569425;131615;0
0.9765514;0.02344859;131616;0
0.927998;0.072002016;131623;0
0.9383356;0.06166443;131624;0
0.3155715;0.6844285;131625;0
0.96030265;0.039697375;131630;0
0.71042687;0.28957313;131641;0
0.0420174;0.9579826;131663;1
0.59923303;0.400767;131671;0
0.97690904;0.023090951;131676;0
0.4275685;0.5724315;131679;0
0.9433063;0.056693695;131680;0
0.8944978;0.10550221;131687;0
0.55501294;0.44498703;131688;0
0.70069367;0.29930633;131700;0
0.6907965;0.3092035;131706;0
0.73253894;0.2674611;131709;0
0.7618227;0.23817731;131714;0
0.95083123;0.04916875;131722;0
0.6944908;0.3055092;131736;0
0.52257717;0.47742286;131749;0
0.81642306;0.18357691;131752;0
0.84601593;0.15398408;131760;0
0.92238706;0.07761293;131781;0
0.7863051;0.21369489;131793;0
0.9477603;0.052239724;131802;0
0.961478;0.038522005;131804;0
0.37125975;0.62874025;131806;0
0.78298837;0.21701165;131816;0
0.5859171;0.41408285;131820;0
0.71543205;0.28456798;131829;0
0.7392806;0.2607194;131830;0
0.37301677;0.6269832;131842;1
0.22505689;0.7749431;131845;0
0.5407264;0.45927358;131847;0
0.63081956;0.36918044;131853;0
0.3685208;0.6314792;131860;0
0.41614372;0.5838563;131871;0
0.45881528;0.5411847;131894;0
0.74997795;0.25002205;131897;0
0.8447286;0.15527138;131907;0
0.37830275;0.62169725;131915;0
0.7408717;0.25912827;131921;0
0.6885514;0.3114486;131936;0
0.97587514;0.024124842;131972;0
0.922776;0.07722404;131975;0
0.7644393;0.23556073;131977;0
0.7090262;0.29097375;131990;0
0.7189356;0.28106442;131999;0
0.78948283;0.21051718;132003;0
0.3909465;0.6090535;132006;0
0.8282117;0.17178828;132017;0
0.737959;0.26204097;132018;0
0.6612394;0.33876058;132028;0
0.57149136;0.4285086;132030;0
0.78449655;0.21550345;132042;0
0.89207065;0.10792938;132047;0
0.98356396;0.016436046;132054;0
0.36681592;0.6331841;132057;1
0.55216295;0.44783705;132063;0
0.14290535;0.85709465;132066;0
0.84253824;0.15746173;132074;0
0.5459703;0.45402965;132077;0
0.65188193;0.34811804;132089;0
0.27046865;0.72953135;132094;0
0.55514216;0.4448578;132095;0
0.8578777;0.14212233;132103;0
0.94778144;0.052218564;132124;0
0.887009;0.11299096;132125;0
0.84078765;0.15921234;132129;0
0.98631436;0.013685647;132143;0
0.6419896;0.35801044;132168;0
0.74590844;0.25409156;132176;0
0.5860672;0.4139328;132177;0
0.8097452;0.19025484;132178;0
0.8028262;0.19717379;132187;0
0.8889199;0.11108011;132194;0
0.7355622;0.26443782;132197;0
0.65506494;0.34493503;132198;0
0.77881175;0.22118823;132202;0
0.8610429;0.13895707;132211;0
0.9615904;0.038409576;132216;0
0.88912123;0.11087877;132220;0
0.65402585;0.34597415;132224;0
0.727522;0.272478;132228;0
0.65888685;0.34111315;132234;0
0.8739717;0.12602833;132237;0
0.03139192;0.9686081;132265;1
0.6468674;0.35313258;132273;0
0.8563458;0.14365421;132284;0
0.54238975;0.45761028;132287;0
0.8221077;0.17789234;132306;0
0.9758824;0.024117604;132314;0
0.7883094;0.2116906;132354;0
0.7201736;0.2798264;132376;0
0.61517656;0.3848234;132385;0
0.6013433;0.39865673;132389;0
0.42270744;0.57729256;132393;0
0.9104968;0.08950322;132427;0
0.7807948;0.21920519;132428;0
0.99149626;0.008503742;132438;0
0.73550814;0.26449186;132447;0
0.8627156;0.13728437;132449;0
0.7407374;0.25926262;132456;0
0.7527792;0.24722083;132458;0
0.8689482;0.13105181;132459;0
0.5862638;0.4137362;132473;0
0.9121324;0.08786761;132484;0
0.9393986;0.060601424;132486;0
0.3370381;0.6629619;132487;0
0.8100645;0.18993549;132489;0
0.6016034;0.39839658;132505;0
0.89671296;0.10328702;132508;0
0.84772265;0.15227735;132516;0
0.78971416;0.21028583;132536;0
0.97970825;0.020291723;132540;0
0.7037935;0.29620647;132541;0
0.7588599;0.2411401;132547;0
0.5474719;0.45252812;132556;0
0.863076;0.13692404;132563;0
0.5894094;0.4105906;132567;0
0.7990591;0.2009409;132571;0
0.69370186;0.3062981;132580;0
0.6295233;0.3704767;132596;0
0.34134984;0.65865016;132614;0
0.7478168;0.2521832;132615;0
0.35919446;0.64080554;132620;0
0.5775665;0.42243353;132622;0
0.7231542;0.27684584;132623;0
0.84305465;0.15694535;132625;0
0.779279;0.220721;132635;0
0.8535983;0.14640172;132643;0
0.67608964;0.3239104;132645;0
0.25474727;0.7452527;132659;1
0.44596487;0.5540351;132668;1
0.8564342;0.14356579;132679;0
0.7949395;0.2050605;132687;0
0.7224876;0.27751237;132688;0
0.9553496;0.04465039;132689;0
0.75057083;0.24942917;132690;0
0.15594715;0.84405285;132712;0
0.39999402;0.600006;132732;0
0.67565644;0.32434353;132740;0
0.9393387;0.060661346;132775;0
0.88356876;0.116431236;132777;0
0.96753;0.032469973;132782;0
0.8305081;0.16949187;132783;0
0.76087797;0.23912202;132798;0
0.8824893;0.11751068;132813;0
0.6746179;0.32538214;132846;0
0.8585021;0.1414979;132867;0
0.36700732;0.6329927;132884;0
0.12593591;0.8740641;132897;1
0.54858613;0.4514139;132908;0
0.9530622;0.04693782;132913;0
0.78296113;0.21703887;132921;0
0.89343095;0.10656907;132925;0
0.8808684;0.11913162;132927;0
0.7581303;0.2418697;132930;0
0.92919284;0.07080715;132931;0
0.8419321;0.15806787;132944;0
0.6965215;0.30347848;132952;0
0.7412;0.25880006;132955;0
0.9829039;0.017096108;132970;0
0.23335135;0.76664865;132972;1
0.7632607;0.23673928;132973;0
0.54007626;0.45992374;132978;0
0.7276483;0.27235168;132993;0
0.7451577;0.2548423;132994;0
0.8682171;0.13178292;132996;0
0.86693305;0.13306697;133007;0
0.7590592;0.24094084;133017;0
0.94035757;0.059642445;133022;0
0.7370852;0.26291475;133027;0
0.5359;0.46409997;133028;0
0.740516;0.259484;133045;0
0.63224256;0.3677574;133048;0
0.28001016;0.71998984;133060;0
0.9472846;0.052715402;133063;0
0.6205905;0.3794095;133075;0
0.63229;0.36771;133077;0
0.3908664;0.6091336;133081;1
0.5090239;0.49097613;133097;0
0.7089604;0.2910396;133108;0
0.86679524;0.13320476;133112;0
0.79093343;0.20906655;133120;0
0.098340094;0.9016599;133126;1
0.5733091;0.42669088;133128;0
0.7152279;0.2847721;133130;0
0.7777419;0.22225812;133132;0
0.7332351;0.2667649;133136;0
0.48540932;0.5145907;133153;0
0.484614;0.515386;133156;0
0.8073786;0.19262141;133160;0
0.8904641;0.10953586;133168;0
0.77294225;0.22705774;133180;0
0.73044026;0.26955977;133184;0
0.78639215;0.21360786;133187;0
0.28216565;0.71783435;133191;0
0.90787524;0.09212477;133222;0
0.8052104;0.19478959;133230;0
0.9489563;0.051043715;133232;0
0.49322313;0.50677687;133237;0
0.9002018;0.0997982;133242;0
0.79377365;0.20622638;133247;0
0.80363584;0.19636416;133253;0
0.9633678;0.036632158;133258;0
0.74231637;0.25768363;133262;0
0.9285296;0.071470365;133264;0
0.7683387;0.2316613;133268;0
0.75168943;0.24831058;133280;0
0.7942673;0.20573267;133282;0
0.76192737;0.23807265;133288;0
0.92185724;0.07814273;133301;0
0.29192817;0.7080718;133309;0
0.97202444;0.027975548;133325;0
0.86977667;0.13022333;133327;0
0.6187586;0.38124138;133334;0
0.9338032;0.06619677;133345;0
0.8777932;0.122206815;133352;0
0.16241938;0.8375806;133368;0
0.67925704;0.320743;133379;0
0.7537466;0.24625339;133403;0
0.9928587;0.007141291;133416;0
0.28673768;0.7132623;133418;0
0.83555365;0.16444634;133424;0
0.87310743;0.12689254;133445;0
0.73857576;0.26142424;133468;0
0.5277053;0.47229472;133472;0
0.8153963;0.1846037;133491;0
0.72889435;0.27110568;133493;0
0.73772234;0.26227766;133499;0
0.75604266;0.24395734;133502;0
0.86446035;0.13553965;133508;0
0.57208204;0.427918;133544;0
0.52583665;0.47416335;133551;0
0.6593766;0.3406234;133556;0
0.5554532;0.44454685;133614;0
0.2809353;0.7190647;133616;1
0.6830554;0.31694457;133619;0
0.8083168;0.19168316;133622;0
0.9832621;0.016737906;133624;0
0.95792276;0.042077232;133650;0
0.45619786;0.54380214;133652;1
0.67212343;0.32787654;133656;0
0.894156;0.10584399;133672;0
0.8464016;0.15359841;133681;0
0.8315544;0.1684456;133688;0
0.75611657;0.24388342;133693;0
0.94729644;0.05270357;133694;0
0.5755198;0.4244802;133697;0
0.86578166;0.13421836;133698;0
0.8799477;0.12005229;133719;0
0.8869431;0.11305693;133725;0
0.9823604;0.017639605;133733;0
0.6709398;0.32906017;133766;0
0.74278414;0.2572159;133783;0
0.90551394;0.094486065;133784;0
0.98722833;0.012771652;133797;0
0.8958616;0.10413837;133800;0
0.4914633;0.5085367;133807;0
0.7744956;0.22550438;133829;0
0.6878188;0.31218117;133845;0
0.89909935;0.10090068;133848;0
0.6014528;0.39854717;133849;0
0.860648;0.13935202;133859;0
0.7351229;0.2648771;133863;0
0.55852526;0.44147474;133867;0
0.5949134;0.40508658;133869;0
0.7556774;0.2443226;133875;0
0.43284255;0.56715745;133904;0
0.251823;0.748177;133909;0
0.5117991;0.48820093;133910;0
0.43814594;0.56185406;133912;0
0.78764516;0.21235485;133926;0
0.88864404;0.111355975;133927;0
0.5517109;0.4482891;133930;0
0.9883048;0.011695181;133953;0
0.699794;0.300206;133968;0
0.9226405;0.077359505;133969;0
0.6601968;0.33980322;133976;0
0.6240481;0.3759519;133979;1
0.80777436;0.19222564;133984;0
0.7768531;0.22314695;133990;0
0.2285546;0.7714454;134027;0
0.38160372;0.6183963;134041;0
0.702208;0.29779202;134057;0
0.82123876;0.17876123;134071;0
0.72261405;0.27738595;134075;0
0.8156154;0.18438457;134079;0
0.18551797;0.81448203;134082;0
0.67853785;0.32146212;134094;0
0.6172843;0.38271567;134105;0
0.760023;0.23997697;134106;0
0.8889841;0.11101589;134129;0
0.68579906;0.31420094;134143;0
0.9245524;0.07544762;134144;0
0.9064271;0.09357289;134157;0
0.67489386;0.32510617;134161;0
0.7575797;0.24242032;134163;0
0.8714098;0.12859026;134179;0
0.48111123;0.5188888;134198;0
0.79179853;0.20820145;134201;0
0.9165079;0.0834921;134205;0
0.8732185;0.12678151;134219;0
0.77712315;0.22287683;134253;0
0.91638994;0.08361004;134262;0
0.90344447;0.09655551;134264;0
0.6069908;0.39300922;134281;0
0.8399066;0.1600934;134282;0
0.8193203;0.1806797;134288;0
0.5257852;0.47421476;134292;0
0.7067141;0.2932859;134294;0
0.7622084;0.23779158;134297;0
0.82648844;0.17351156;134298;0
0.76096153;0.23903848;134306;0
0.6096187;0.39038128;134313;0
0.68060184;0.3193982;134320;0
0.6626926;0.3373074;134321;0
0.8579397;0.14206031;134322;0
0.78951275;0.21048726;134326;0
0.61189187;0.38810813;134338;0
0.6962404;0.3037596;134340;0
0.7365924;0.26340762;134342;1
0.63850355;0.36149648;134349;0
0.8148773;0.1851227;134358;0
0.8149006;0.18509944;134361;0
0.45702463;0.54297537;134365;0
0.8613749;0.13862507;134371;0
0.6664414;0.33355862;134378;0
0.961722;0.038277958;134386;0
0.76217103;0.23782896;134391;0
0.87308216;0.12691784;134419;0
0.6615089;0.3384911;134422;0
0.91384196;0.08615802;134425;0
0.57491064;0.42508936;134431;0
0.9222236;0.07777636;134442;0
0.40431368;0.5956863;134443;0
0.9398641;0.060135875;134451;0
0.54967666;0.4503233;134459;0
0.7737156;0.22628437;134492;0
0.71945465;0.28054532;134495;0
0.36745507;0.63254493;134503;0
0.4702651;0.5297349;134506;0
0.72543555;0.27456445;134510;0
0.6519511;0.3480489;134512;0
0.73262995;0.26737005;134523;0
0.76329845;0.23670156;134524;0
0.8387406;0.16125944;134535;0
0.38542932;0.6145707;134538;0
0.5195405;0.4804595;134542;0
0.993026;0.0069739856;134543;0
0.6264733;0.37352672;134549;0
0.8452508;0.15474921;134551;0
0.9580001;0.041999865;134562;0
0.9438479;0.056152094;134571;0
0.9376146;0.06238536;134575;0
0.9977235;0.0022764532;134607;0
0.69166493;0.30833507;134624;0
0.8622174;0.13778257;134636;0
0.7785338;0.22146615;134645;0
0.8099023;0.1900977;134658;0
0.10225129;0.8977487;134659;0
0.69821924;0.30178076;134662;0
0.60863864;0.39136133;134667;0
0.8983037;0.10169632;134687;0
0.6583781;0.34162185;134697;0
0.4899996;0.5100004;134705;0
0.75491965;0.24508034;134706;0
0.9154314;0.08456862;134710;0
0.8823913;0.11760874;134725;0
0.18813598;0.811864;134728;0
0.74744564;0.25255436;134729;0
0.81614465;0.18385534;134737;0
0.56647384;0.43352616;134769;0
0.59695184;0.4030482;134771;0
0.70155287;0.29844716;134790;0
0.3783397;0.6216603;134805;0
0.7754259;0.22457406;134806;0
0.7224252;0.27757478;134809;0
0.6203592;0.37964085;134812;0
0.9894961;0.010503865;134818;0
0.23713142;0.7628686;134832;0
0.7174305;0.28256953;134841;0
0.9140679;0.0859321;134844;0
0.6802163;0.3197837;134856;0
0.43605047;0.5639495;134863;0
0.62943506;0.37056497;134870;0
0.7742084;0.22579159;134873;0
0.7769945;0.22300547;134884;0
0.8141247;0.18587528;134896;0
0.88526297;0.114737056;134897;0
0.7855638;0.21443616;134911;0
0.7910647;0.20893534;134923;0
0.8506563;0.14934376;134932;0
0.70251215;0.29748783;134940;0
0.22381532;0.7761847;134945;1
0.5381329;0.46186712;134959;0
0.4567719;0.5432281;134964;0
0.7979972;0.20200281;134968;0
0.5743915;0.42560855;134972;0
0.51450586;0.4854941;134973;0
0.33195585;0.66804415;134986;0
0.071514964;0.92848504;135019;0
0.87675464;0.123245366;135033;0
0.65910065;0.34089938;135041;0
0.7470242;0.25297582;135053;0
0.870361;0.12963901;135057;0
0.74660015;0.25339985;135061;0
0.62410283;0.37589717;135080;0
0.93008804;0.06991195;135085;0
0.66718626;0.33281377;135086;0
0.7071423;0.2928577;135094;0
0.2817585;0.7182415;135096;0
0.46989977;0.5301002;135105;0
0.5586091;0.44139084;135117;1
0.8662378;0.13376218;135133;0
0.65585744;0.34414253;135142;0
0.9669516;0.033048403;135170;0
0.4499457;0.5500543;135172;0
0.6848055;0.3151945;135195;0
0.83348465;0.16651538;135203;0
0.65885085;0.34114915;135228;0
0.9413588;0.058641203;135242;0
0.9538624;0.04613754;135251;0
0.995683;0.0043169744;135273;0
0.91421586;0.08578415;135278;0
0.7769914;0.22300856;135284;0
0.24899024;0.75100976;135290;0
0.5866814;0.41331857;135292;0
0.407867;0.592133;135293;1
0.51704955;0.48295045;135336;0
0.4987685;0.5012315;135342;0
0.9691175;0.03088246;135350;0
0.784033;0.21596701;135351;0
0.5935904;0.4064096;135355;0
0.8570801;0.14291988;135357;0
0.5863112;0.4136888;135367;0
0.6104862;0.3895138;135376;0
0.8653098;0.13469024;135387;0
0.7528707;0.24712935;135388;0
0.72874177;0.27125826;135395;0
0.99884516;0.0011548118;135402;0
0.76119316;0.23880684;135406;0
0.7287683;0.2712317;135408;0
0.94036907;0.059630957;135435;0
0.9905345;0.009465538;135439;0
0.78567386;0.21432613;135465;0
0.8532007;0.14679933;135470;0
0.5873188;0.41268125;135493;0
0.66104686;0.33895314;135501;0
0.8168222;0.18317781;135510;0
0.59164023;0.40835977;135521;0
0.07175517;0.9282448;135524;0
0.74232423;0.2576758;135527;0
0.7662848;0.23371515;135528;0
0.71788776;0.2821122;135550;0
